speed,d_lat,ego_fwd,road_fwd,collision,off_road,steer_delta,route_progress_pct
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,0.0,0
